id,names,categories,altCategories,websites,socials,phones,brand,street,city,postcode,state,country
08f26564445a5c7603977394a9d1d73f,Maurices,women's_clothing_store,,"[""https://locations.maurices.com/us/ks/kansas-city/1837-village-west-parkway""]","[""https://www.facebook.com/1236489966375744""]","[""+19137885599""]","{""names"":{""common"":[{""value"":""maurices"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",1837 Village West Pkwy,Kansas City,66111-1880,KS,US
08f265646c4d8a83036dc796c573e681,Cirilla's,women's_clothing_store,,"[""http://www.cirillas.com""]","[""https://www.facebook.com/206513846038553""]","[""+19132993535""]",,7258 State Ave,Kansas City,66112-3003,KS,US
08f2656721cb401603a6917cbddcd2ec,Asiatica,clothing_store,,"[""http://www.asiaticakc.com""]","[""https://www.facebook.com/139556746093659""]","[""+19138310831""]",,4824 Rainbow Blvd,Westwood,66205-1941,KS,US
08f2656720a5ad0c0333831d1409b3ae,ULAH,clothing_store,,"[""https://www.ulahkc.com/""]","[""https://www.facebook.com/192857564432822""]","[""+19137778734""]",,4707 Rainbow Blvd,Westwood,66205-1832,KS,US
08f26567219540d80378a7dbdb6f22ff,Hemline,women's_clothing_store,,"[""http://www.shophemline.com/""]",,"[""8167530150""]",,610 W 48th St,Kansas City,64112,MO,US
08f265672196655203ac14a4bc824e02,Altar'd State,women's_clothing_store,,"[""https://www.altardstate.com/""]","[""https://www.facebook.com/261200457830701""]","[""+18168656100""]","{""names"":{""common"":[{""value"":""Altar'd State"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",436 Nichols Rd,Kansas City,64112-2005,MO,US
08f265672cd2a62c0309df1786fb2c7f,Peruvian Connection,clothing_store,,"[""http://www.peruvianconnection.com/""]","[""https://www.facebook.com/1919219941707523""]","[""+18169940343""]","{""names"":{""common"":[{""value"":""Peruvian Connection"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",335 E 55th St,Kansas City,64113-1222,MO,US
08f2656721965c180377c791163a3682,francesca's,women's_clothing_store,,"[""https://www.francescas.com/""]","[""https://www.facebook.com/114228755303792""]","[""+18163324989""]","{""names"":{""common"":[{""value"":""francesca's"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",4724 Broadway,Kansas City,64112-1907,MO,US
08f26567219658a803fcdf7d8840fa0a,Bebe,fashion_accessories_store,,"[""""]",,"[""8165312777""]",,4710 Broadway,Kansas City,64112,MO,US
08f26560d2154552037c20dc2618d0bb,Blacque Onyx Apparel,women's_clothing_store,,"[""http://www.b-onyx.com""]","[""https://www.facebook.com/1432110116815013""]","[""+18163253369""]",,4731 Troost Ave,Kansas City,64110-1727,MO,US
08f2656720b2e2aa0313abed770ea6d7,Cirilla's,women's_clothing_store,,"[""http://www.cirillas.com""]","[""https://www.facebook.com/168395619837976""]","[""+19138311775""]",,4301 Rainbow Blvd,Kansas City,66103-3424,KS,US
08f26567256948550357827ca4f5ade4,Finefolk,clothing_store,,"[""http://www.finefolk.com""]","[""https://www.facebook.com/173279786024445""]","[""+18162838144""]",,4504 State Line Rd,Kansas City,66103-3541,KS,US
08f2656725cceb5a03d031fb2c382044,Donna's Dress Shop,women's_clothing_store,,"[""http://www.donnasdressshop.com""]","[""https://www.facebook.com/223185163469""]","[""+18169310022""]",,1410 W 39th St,Kansas City,64111-4428,MO,US
08f2656725a9c83303bb26fdd6e919c3,Clothz Minded,women's_clothing_store,,"[""http://clothzminded.com""]","[""https://www.facebook.com/202958869721722""]","[""+18165312655""]",,4115 Pennsylvania Ave,Kansas City,64111-3002,MO,US
08f265608971d2c0036642221e110447,We are sincerely yours,clothing_store,,"[""http://www.wearesincerelyyours.com/""]","[""https://www.facebook.com/516527258542046""]","[""+18163046507""]",,2711 Troost Ave,Kansas City,64109-1252,MO,US
08f2656088700d8203ce78f25354a725,MADI Apparel,women's_clothing_store,,"[""http://www.madiapparel.com""]","[""https://www.facebook.com/1933726920267950""]","[""+18168920822""]","{""names"":{""common"":[{""value"":""MADI Apparel"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",1659 Summit St,Kansas City,64108-1139,MO,US
08f265608822158903b3b60c3e1fa00d,Guevel,clothing_store,,"[""http://www.guevel.co""]","[""https://www.facebook.com/1292949857473794""]","[""+18164926186""]",,1828 Grand Blvd,Kansas City,64108-1816,MO,US
08f265608881e6680391935eec320a63,NSOS Showroom,women's_clothing_store,,"[""https://www.nsos-showroom.com""]","[""https://www.facebook.com/103233381323923""]","[""+18166731070""]",,104 W 9th St,Kansas City,64105-1713,MO,US
08f2656088910524033d29e8034d7c85,Rock Candy Boutique,clothing_store,,"[""http://rockcandyvintagekc.com/""]","[""https://www.facebook.com/184397964739""]","[""+18169317625""]",,115 W 5th St,Kansas City,64105-1232,MO,US
08f265608c649bb3031a3b095d030b6a,Kate KC,women's_clothing_store,,"[""https://shopkatekc.com""]","[""https://www.facebook.com/430338294218973""]","[""+18169770108""]",,412 Delaware St,Kansas City,64105-1218,MO,US
08f2656088921b9203201ed7e51ee219,Houndstooth,clothing_store,,"[""http://houndstoothkc.com""]","[""https://www.facebook.com/1445529599023867""]","[""+18162161425""]",,507 Walnut St,Kansas City,64106-1210,MO,US
08f265650eaf149303f213c016fd9570,K N D Magic,clothing_store,,"[""http://www.kndmagic.com""]","[""https://www.facebook.com/113344010385837""]","[""+19132979811""]",,425 Delaware St,Leavenworth,66048-2732,KS,US
08f265650ea46c82032db7ad8afc38cd,Season 7 Boutique | Curated Women's Boutique,women's_clothing_store,,"[""http://shopseason7.com""]","[""https://www.facebook.com/113492790029657""]","[""+19132404683""]",,207 Delaware St,Leavenworth,66048-2823,KS,US
08f26560b620585403426a980f00cf42,Urban Trends,clothing_store,,"[""https://urbantrendskc.com""]","[""https://www.facebook.com/137037300263053""]","[""+18165693420""]",,6264 Lewis Dr,Parkville,64152-3698,MO,US
08f26560b630bb62038b64cbe41d2225,twill,clothing_store,,"[""http://twillboutique.com""]","[""https://www.facebook.com/268136799953638""]","[""+18165842746""]",,6325 Lewis St,Parkville,64152-3699,MO,US
08f265608998895b03cff0601ed63638,IMKC Clothing Store - 18th & Vine District,clothing_store,,"[""https://yesimkc.com""]","[""https://www.facebook.com/229245114296989""]","[""+18164428662""]",,1809 Vine St,Kansas City,64108-1625,MO,US
08f26560f52e956203a1dc57139d2bb2,Moonlight Adult Boutique,clothing_store,,"[""""]",,"[""8162145958""]",,8801 E Truman Rd,Kansas City,64126,MO,US
08f26560e568dda50388143a5038f2cf,Black Lemon Boutique,women's_clothing_store,,"[""http://www.blacklemonboutique.com""]","[""https://www.facebook.com/1520409944729944""]","[""+18162870716""]",,112 N Liberty St,Independence,64050-2801,MO,US
08f26560edac982203691c2a48dd5dbd,The Classy Way Plus Size Boutique,women's_clothing_store,,"[""http://www.bohme.com""]","[""https://www.facebook.com/374869599918984""]","[""+18163135741""]",,18801 E 39th St S,Independence,64057-1710,MO,US
08f265602049546b0343f8d91d8c1901,Mama and Me Children's Boutique,children's_clothing_store,,"[""http://mamamechildrensboutique.com/""]","[""https://www.facebook.com/107155947349976""]","[""+18167364012""]",,17 E Kansas St,Liberty,64068-2312,MO,US
08f2656020494565032ece20c2f5e851,More Excuses Boutique,women's_clothing_store,,"[""http://www.moreexcusesboutique.com/""]","[""https://www.facebook.com/225519954166905""]","[""+18167813832""]",,2 N Main St,Liberty,64068-1638,MO,US
08f2656020494c6e03ffa04e97278b9b,Catfish + Tater Boutique,clothing_store,,"[""http://catfishandtater.com""]","[""https://www.facebook.com/118040436065""]","[""+18164153677""]",,4 N Main St,Liberty,64068-1638,MO,US
08f26568dd25679e039171ff9ecc7ecb,Style By Ry,women's_clothing_store,,"[""http://www.shopstylebyry.com""]","[""https://www.facebook.com/404166863343913""]","[""+18168485031""]",,116 E Broadway St,Excelsior Springs,64024-2529,MO,US
08f2651d8b131818030d95307fa483bf,Peacock Lane,women's_clothing_store,,"[""http://www.peacocklaneboutique.com""]","[""https://www.facebook.com/716205435128357""]","[""+15736931236""]",,1044 Main St,Osage Beach,65065-3037,MO,US
08f2651d914a2532030514d4a092ceaf,"Under the Sun, Sunrise Beach, MO, Lake of the Ozarks",clothing_store,,"[""http://www.underthesunsunrisebeach.com""]","[""https://www.facebook.com/104348426278557""]","[""+15733742001""]",,8 Sunset Hills Ct,Sunrise Beach,65079-6676,MO,US
08f2655236a43c1503a926ea189bfb12,Osage Chic Boutique,women's_clothing_store,,"[""http://www.osagechic.com""]","[""https://www.facebook.com/2188637774550961""]",,,1214 E Lee St,Linn,65051-9793,MO,US
08f2655ccb71bcf0034564944a5a02b3,Rosebuds Baby & Kids Boutique,children's_clothing_store,,"[""http://www.rosebudsbaby.com""]","[""https://www.facebook.com/111795380238903""]","[""+15738157673""]",,503 E Nifong Blvd,Columbia,65201-3782,MO,US
08f2655cc37b649c03305e9706ad1bd3,francesca's,women's_clothing_store,,"[""https://www.francescas.com/""]","[""https://www.facebook.com/284295861730716""]","[""+15737336633""]","{""names"":{""common"":[{""value"":""francesca's"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",2300 Bernadette Dr,Columbia,65203-0098,MO,US
08f2655ccc69595203d7983ded9e6b3b,Muse Clothing,clothing_store,,"[""http://www.musecomo.com""]","[""https://www.facebook.com/480269795342741""]","[""+15732220687""]",,22 S 9th St,Columbia,65201-4814,MO,US
08f2655d44c2532c03abe8389faa2bb1,SH?k Boutique,women's_clothing_store,,"[""http://www.shopshekmo.com""]","[""https://www.facebook.com/759713900746075""]","[""+15736820448""]",,125 N Allen St,Centralia,65240-1301,MO,US
08f2642c59591c090385f86a85d37d01,Factory Connection,clothing_store,,"[""http://www.factory-connection.com""]","[""https://www.facebook.com/1058269634351172""]","[""+15734683810""]","{""names"":{""common"":[{""value"":""Factory Connection"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",312 Park Ridge Rd,Sullivan,63080-3302,MO,US
08f26466cc99356203f2ee8d3be70e5d,Envy Washmo,women's_clothing_store,,"[""http://www.envywashmo.com""]","[""https://www.facebook.com/1427987647510989""]","[""+16364321342""]",,106 Elm St,Washington,63090-2113,MO,US
08f2642b25d5c6db032bb8a14617efb3,The Walk-In Closet Resale Boutique,women's_clothing_store,,"[""http://www.walkinclosetfestus.com""]","[""https://www.facebook.com/1146072122085562""]","[""+16366381412""]",,1300 Veterans Blvd,Festus,63028-2343,MO,US
08f26406b4434c6e0380720753273a60,One Eleven Olive Boutique,women's_clothing_store,,"[""http://www.oneelevenolive.com""]","[""https://www.facebook.com/108524221528942""]",,,679 Highway 61,Bloomsdale,63627-9112,MO,US
08f26429298d2d3003481231377764ff,"Paws and Boots, and a Guy",clothing_store,,"[""https://www.pawsandboots-eureka.com/""]","[""https://www.facebook.com/111599651389961""]","[""+16365493500""]",,126 S Central Ave,Eureka,63025-2001,MO,US
08f264292912425b033b680023efb814,Lillie James Boutique + Gifts,women's_clothing_store,,"[""http://www.lilliejamesboutique.com/""]","[""https://www.facebook.com/110832195254155""]","[""+16365493396""]",,125 S Central Ave,Eureka,63025-2002,MO,US
08f26462a81985580314d4e398306896,Madison's Dancewear,clothing_store,,"[""http://www.madisonsdance.com/""]","[""https://www.facebook.com/844208878959047""]","[""+16365375456""]",,161 Long Rd,Chesterfield,63005-1223,MO,US
08f26462eb4eda6303170edbdffead59,Porte44 Boutique,women's_clothing_store,,"[""http://porte44.com""]","[""https://www.facebook.com/237447446788863""]","[""+16363461265""]",,2426 Alcarol Dr,Fenton,63026-2225,MO,US
08f26405a45322ed036c608e1bb4bb0a,Nicole Rae Boutique,fashion_accessories_store,,"[""http://www.nicoleraeboutique.com/""]",,"[""3142709191""]",,117 Concord Plaza Shopping Ctr,Saint Louis,63128,MO,US
08f264625139c4b4033d5992625c2bca,Mod On Trend,women's_clothing_store,,"[""http://www.modontrend.com/""]","[""https://www.facebook.com/805520382961597""]","[""+13142889884""]","{""names"":{""common"":[{""value"":""MOD On TREND"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",110 N Clay Ave,Kirkwood,63122-4205,MO,US
08f26462513b30d9036c6b2c01ca8851,Lass & Laddie,children's_clothing_store,,"[""http://www.lassandladdie.com""]","[""https://www.facebook.com/1533504436919950""]","[""+13148221886""]",,161 W Jefferson Ave,Kirkwood,63122,MO,US
08f2646251ad9586030d662345dac138,Weekend At Ashley's,women's_clothing_store,,"[""http://weekendatashleys.commentsold.com/store""]","[""https://www.facebook.com/216045612574588""]","[""+13144522299""]",,323 E Jefferson Ave,Kirkwood,63122-4540,MO,US
08f26462438f445a03712d300fb1c0b1,Descendant,women's_clothing_store,,"[""http://www.shopdescendant.com""]","[""https://www.facebook.com/109090484019148""]","[""+16189243775""]","{""names"":{""common"":[{""value"":""Descendant - Minimalist Style Boutique"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",8715 Big Bend Blvd,Webster Groves,63119-3729,MO,US
08f26462e6ab30dd03baaeb601520587,francesca's,clothing_store,,"[""https://www.francescas.com/""]","[""https://www.facebook.com/431889603611836""]","[""+16364935227""]","{""names"":{""common"":[{""value"":""francesca's"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",1196 Town and Country Crossing Dr,Town and Country,63017-0607,MO,US
08f26462e6ab30f603c7f695641afe21,Mod On Trend,women's_clothing_store,,"[""http://modontrend.com""]","[""https://www.facebook.com/602232166917686""]","[""+16367956853""]","{""names"":{""common"":[{""value"":""MOD On TREND"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",1192 Town and Country Crossing Dr,Town and Country,63017-0607,MO,US
08f26462e6b8892003650707dbfc3934,Klutch,women's_clothing_store,,"[""http://www.klutchstyle.com""]","[""https://www.facebook.com/163516194653""]","[""+16362206110""]",,1164 Town and Country Crossing Dr,Chesterfield,63017-0607,MO,US
08f26462e6a158e503885d273ce50a8c,Laurie Solet Boutique,women's_clothing_store,,"[""https://www.lauriesolet.com/""]","[""https://www.facebook.com/93354105329""]","[""+16365274139""]",,1176 Town and Country Crossing Dr,Town and Country,63017-0607,MO,US
08f264625286bb2c03849495f3a53a2f,Windsor Fashions,women's_clothing_store,,"[""https://www.windsorstore.com/pages/mo-des-peres-des-peres-west-county-center?utm_source=fb_place&utm_medium=retail""]","[""https://www.facebook.com/258185071459121""]","[""+13145617400""]","{""names"":{""common"":[{""value"":""Windsor Fashions"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",80 West County Center Dr,St Louis,63131-3701,MO,US
08f2646252b3639203802ff054634edf,francesca's,women's_clothing_store,,"[""https://www.francescas.com/""]","[""https://www.facebook.com/139341186107462""]","[""+13142387003""]","{""names"":{""common"":[{""value"":""francesca's"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",80 W County Ctr,Des Peres,63131-3701,MO,US
08f264625049a8e203f246352a03f901,Imagine That,clothing_store,,"[""https://imaginethatboutique.com""]","[""https://www.facebook.com/940561202790197""]","[""+15732702234""]",,103 W County Ctr,Des Peres,63131-3725,MO,US
08f26462504814c4034b6358367bd670,Camille La Vie,clothing_store,,"[""https://camillelavie.com/locations/west-county-center-dress-shop""]",,"[""3149465001""]",,"8 W County Center, Suite Ste 1020",Des Peres,63131,MO,US
08f2646240728aad0362548b3c014c34,Never Enough Boutique,women's_clothing_store,,"[""http://www.neverenoughstl.com""]","[""https://www.facebook.com/111125812278458""]","[""+13145785203""]",,51 N Gore Ave,Webster Groves,63119-2330,MO,US
08f264627355e31303d8855e14ceb5a7,UNTUCKit,clothing_store,,"[""https://www.untuckit.com/blogs/store-locations/st-louis?utm_source=yext""]","[""https://www.facebook.com/379203522513988""]","[""+13147389886""]","{""names"":{""common"":[{""value"":""UNTUCKit"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",1701 S Lindbergh Blvd,St Louis,63131-3506,MO,US
08f26405aca06d6303ed2d3852228b4c,TCL West Boutique,clothing_store,,"[""http://www.tclwest.com""]","[""https://www.facebook.com/668215789979975""]","[""+16362838282""]",,126 S Central Ave,Eureka,63025-2001,MO,US
08f26405aca2a9b00362031776fb43d8,Remy + Rose Boutique,women's_clothing_store,,"[""http://www.remyroseboutique.com""]","[""https://www.facebook.com/602380280192270""]","[""+13142937546""]",,5678 Telegraph Rd,St Louis,63129-4243,MO,US
08f26405a4898230032477ca6cdbfbff,The Tailor Boutique LTD,clothing_store,,"[""http://tailorsboutiqueltd.com""]","[""https://www.facebook.com/317443731790061""]","[""+13148495995""]",,9951 Lin Ferry Dr,St Louis,63123-6913,MO,US
08f264626275db8403bb2fc99d87253d,AKIRA,clothing_store,,"[""http://www.shopakira.com""]","[""https://www.facebook.com/2235578933419592""]","[""+13147500052""]","{""names"":{""common"":[{""value"":""AKIRA"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",1476 St Louis Galleria,Richmond Heights,63117-1109,MO,US
08f26462629338d9032baf855db36261,Byrd Style Lounge,women's_clothing_store,,"[""http://byrdstyle.com/""]",,"[""3147210766""]",,8117 Maryland Ave,Clayton,63105,MO,US
08f264626550aa0003612633a6fc1fee,Maine Chic Clothing,clothing_store,,"[""https://www.maine-chicclothing.com""]","[""https://www.facebook.com/688155871621140""]","[""+13148750280""]",,6360 Delmar Blvd,St Louis,63130-4719,MO,US
08f2646265576a9103f26aa48334a938,Devil City by Deborah Fink,clothing_store,,"[""http://www.devilcity.com""]","[""https://www.facebook.com/157558464311154""]","[""+13148638080""]",,6267 Delmar Blvd,University City,63130-4716,MO,US
08f2646265168b2c03eadd4d45ae6458,Streetstylez Boutique,clothing_store,,"[""""]",,"[""3146699060""]",,5854 Delmar Blvd,Saint Louis,63112,MO,US
08f2640c9325a582031832b9c79be571,Mix & Match,clothing_store,,"[""http://stlmixandmatch.com""]","[""https://www.facebook.com/882780105112266""]",,,5400 Devonshire Ave,St Louis,63109-2841,MO,US
08f2640c9625aab003222d61bdc44ed3,East ? West,men's_clothing_store,,"[""http://www.eastandweststl.com""]","[""https://www.facebook.com/213445692022907""]","[""+13145539288""]",,387 N Euclid Ave,St Louis,63108-1245,MO,US
08f2640c8207238803e7fcce7b43d7f4,DNA,clothing_store,,"[""http://dnastl.com""]","[""https://www.facebook.com/359758947420915""]","[""+13146699852""]",,1311 Washington Ave,St Louis,63103-1918,MO,US
08f2640cc697678003cd27150e396f5a,Don Rodgers Ltd,clothing_store,,"[""https://donrodgersltd.com/""]","[""https://www.facebook.com/1459671904263269""]","[""+16183982421""]",,6727 W Main St,Belleville,62223-3027,IL,US
08f264639aae555803b6dc4320cbcc59,MOD ON TREND,clothing_store,,"[""https://modontrend.com/""]",,"[""6366281759""]",,2975 Highway K,O Fallon,63368,MO,US
08f264639ec1aa0a03f0ed50a766d523,Sleepy Panda Pieces,children's_clothing_store,,"[""https://www.sleepypandapieces.com/""]","[""https://www.facebook.com/208163012970234""]","[""+16363856105""]",,1116 Rock Creek Elementary School Dr,,63366,,US
08f264628589d0ed03f390237e16b26c,francesca's,women's_clothing_store,,"[""https://www.francescas.com/""]","[""https://www.facebook.com/1586991838057013""]","[""+16362042131""]","{""names"":{""common"":[{""value"":""francesca's"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",18517 Outlet Blvd,Chesterfield,63005-0002,MO,US
